"","cm","cm_0","cm_1"
"1",0,1.32942684846424,1.32942684846424
"2",0,1.20280391256559,1.20280391256559
"3",0,0.813621225345631,0.813621225345631
"4",0,0.173210549955436,0.173210549955436
"5",0,0.333374295166248,0.333374295166248
"6",0,0.168101112785297,0.168101112785297
"7",0,0.0573762249482196,0.0573762249482196
"8",0,0.055864884205902,0.055864884205902
"9",0,0.0247218485061453,0.0247218485061453
"10",0,2.25332148519834,2.25332148519834
"11",0,4.1948879729878,4.1948879729878
"12",0,2.58845999378707,2.58845999378707
"13",0,0.218683442288308,0.218683442288308
"14",0,0.512169862407763,0.512169862407763
"15",0,0.570070459747801,0.570070459747801
"16",0,0.168491494012083,0.168491494012083
"17",0,0.0937545699946432,0.0937545699946432
"18",0,0.0541028147216284,0.0541028147216284
"19",0,1.20995598682385,1.20995598682385
"20",0,2.05475683891493,2.05475683891493
"21",0,2.79765729971929,2.79765729971929
"22",0,0.308755172623373,0.308755172623373
"23",0,0.255925120656624,0.255925120656624
"24",0,0.54287684553556,0.54287684553556
"25",0,0.309304505121356,0.309304505121356
"26",0,0.0999963406327831,0.0999963406327831
"27",0,0.0472546209046668,0.0472546209046668
"28",0,0.557433215493351,0.557433215493351
"29",0,0.375669622608547,0.375669622608547
"30",0,0.668167644904992,0.668167644904992
"31",0,1.16199509305413,1.16199509305413
"32",0,0.666137140595213,0.666137140595213
"33",0,0.532982670249662,0.532982670249662
"34",0,0.624722505157222,0.624722505157222
"35",0,0.394745308972653,0.394745308972653
"36",0,0.19458064040833,0.19458064040833
"37",0,0.956483776785787,0.956483776785787
"38",0,0.784388453206967,0.784388453206967
"39",0,0.493754550752743,0.493754550752743
"40",0,0.593868983503412,0.593868983503412
"41",0,0.777759621566577,0.777759621566577
"42",0,0.56594569423285,0.56594569423285
"43",0,0.368097782387158,0.368097782387158
"44",0,0.362515890087961,0.362515890087961
"45",0,0.211096966033666,0.211096966033666
"46",0,0.453800883949823,0.453800883949823
"47",0,0.821476153056628,0.821476153056628
"48",0,0.985482155754986,0.985482155754986
"49",0,0.447084213080599,0.447084213080599
"50",0,0.532505394268322,0.532505394268322
"51",0,0.801452047813129,0.801452047813129
"52",0,0.541218831327428,0.541218831327428
"53",0,0.326038795254741,0.326038795254741
"54",0,0.278766756758058,0.278766756758058
"55",0,0.166341807848886,0.166341807848886
"56",0,0.260746869048635,0.260746869048635
"57",0,0.602987611091123,0.602987611091123
"58",0,0.562779274626018,0.562779274626018
"59",0,0.371952215546763,0.371952215546763
"60",0,0.581229430510793,0.581229430510793
"61",0,0.715286492468674,0.715286492468674
"62",0,0.510711256682647,0.510711256682647
"63",0,0.296601574223769,0.296601574223769
"64",0,0.126652611073304,0.126652611073304
"65",0,0.113459108150355,0.113459108150355
"66",0,0.152444601356526,0.152444601356526
"67",0,0.278082538831606,0.278082538831606
"68",0,0.286455255599564,0.286455255599564
"69",0,0.273810296350342,0.273810296350342
"70",0,0.399375324541932,0.399375324541932
"71",0,0.744594724598599,0.744594724598599
"72",0,0.31939850724452,0.31939850724452
"73",0,0.0709746378874539,0.0709746378874539
"74",0,0.0829113104031411,0.0829113104031411
"75",0,0.0912261244239745,0.0912261244239745
"76",0,0.173581473408302,0.173581473408302
"77",0,0.211231526932974,0.211231526932974
"78",0,0.296461620330517,0.296461620330517
"79",0,0.293715083382672,0.293715083382672
"80",0,0.404464008800558,0.404464008800558
"81",0,0.978381699067731,0.978381699067731
"82",0,1.32942684846424,1.32942684846424
"83",0,1.20280391256559,1.20280391256559
"84",0,0.813621225345631,0.813621225345631
"85",0,0.173210549955436,0.173210549955436
"86",0,0.333374295166248,0.333374295166248
"87",0,0.168101112785297,0.168101112785297
"88",0,0.0573762249482196,0.0573762249482196
"89",0,0.055864884205902,0.055864884205902
"90",0,0.0247218485061453,0.0247218485061453
"91",0,2.25332148519834,2.25332148519834
"92",0,4.1948879729878,4.1948879729878
"93",0,2.58845999378707,2.58845999378707
"94",0,0.218683442288308,0.218683442288308
"95",0,0.512169862407763,0.512169862407763
"96",0,0.570070459747801,0.570070459747801
"97",0,0.168491494012083,0.168491494012083
"98",0,0.0937545699946432,0.0937545699946432
"99",0,0.0541028147216284,0.0541028147216284
"100",0,1.20995598682385,1.20995598682385
"101",0,2.05475683891493,2.05475683891493
"102",0,2.79765729971929,2.79765729971929
"103",0,0.308755172623373,0.308755172623373
"104",0,0.255925120656624,0.255925120656624
"105",0,0.54287684553556,0.54287684553556
"106",0,0.309304505121356,0.309304505121356
"107",0,0.0999963406327831,0.0999963406327831
"108",0,0.0472546209046668,0.0472546209046668
"109",0,0.557433215493351,0.557433215493351
"110",0,0.375669622608547,0.375669622608547
"111",0,0.668167644904992,0.668167644904992
"112",0,1.16199509305413,1.16199509305413
"113",0,0.666137140595213,0.666137140595213
"114",0,0.532982670249662,0.532982670249662
"115",0,0.624722505157222,0.624722505157222
"116",0,0.394745308972653,0.394745308972653
"117",0,0.19458064040833,0.19458064040833
"118",0,0.956483776785787,0.956483776785787
"119",0,0.784388453206967,0.784388453206967
"120",0,0.493754550752743,0.493754550752743
"121",0,0.593868983503412,0.593868983503412
"122",0,0.777759621566577,0.777759621566577
"123",0,0.56594569423285,0.56594569423285
"124",0,0.368097782387158,0.368097782387158
"125",0,0.362515890087961,0.362515890087961
"126",0,0.211096966033666,0.211096966033666
"127",0,0.453800883949823,0.453800883949823
"128",0,0.821476153056628,0.821476153056628
"129",0,0.985482155754986,0.985482155754986
"130",0,0.447084213080599,0.447084213080599
"131",0,0.532505394268322,0.532505394268322
"132",0,0.801452047813129,0.801452047813129
"133",0,0.541218831327428,0.541218831327428
"134",0,0.326038795254741,0.326038795254741
"135",0,0.278766756758058,0.278766756758058
"136",0,0.166341807848886,0.166341807848886
"137",0,0.260746869048635,0.260746869048635
"138",0,0.602987611091123,0.602987611091123
"139",0,0.562779274626018,0.562779274626018
"140",0,0.371952215546763,0.371952215546763
"141",0,0.581229430510793,0.581229430510793
"142",0,0.715286492468674,0.715286492468674
"143",0,0.510711256682647,0.510711256682647
"144",0,0.296601574223769,0.296601574223769
"145",0,0.126652611073304,0.126652611073304
"146",0,0.113459108150355,0.113459108150355
"147",0,0.152444601356526,0.152444601356526
"148",0,0.278082538831606,0.278082538831606
"149",0,0.286455255599564,0.286455255599564
"150",0,0.273810296350342,0.273810296350342
"151",0,0.399375324541932,0.399375324541932
"152",0,0.744594724598599,0.744594724598599
"153",0,0.31939850724452,0.31939850724452
"154",0,0.0709746378874539,0.0709746378874539
"155",0,0.0829113104031411,0.0829113104031411
"156",0,0.0912261244239745,0.0912261244239745
"157",0,0.173581473408302,0.173581473408302
"158",0,0.211231526932974,0.211231526932974
"159",0,0.296461620330517,0.296461620330517
"160",0,0.293715083382672,0.293715083382672
"161",0,0.404464008800558,0.404464008800558
"162",0,0.978381699067731,0.978381699067731
"163",0,1.32942684846424,1.32942684846424
"164",0,1.20280391256559,1.20280391256559
"165",0,0.813621225345631,0.813621225345631
"166",0,0.173210549955436,0.173210549955436
"167",0,0.333374295166248,0.333374295166248
"168",0,0.168101112785297,0.168101112785297
"169",0,0.0573762249482196,0.0573762249482196
"170",0,0.055864884205902,0.055864884205902
"171",0,0.0247218485061453,0.0247218485061453
"172",0,2.25332148519834,2.25332148519834
"173",0,4.1948879729878,4.1948879729878
"174",0,2.58845999378707,2.58845999378707
"175",0,0.218683442288308,0.218683442288308
"176",0,0.512169862407763,0.512169862407763
"177",0,0.570070459747801,0.570070459747801
"178",0,0.168491494012083,0.168491494012083
"179",0,0.0937545699946432,0.0937545699946432
"180",0,0.0541028147216284,0.0541028147216284
"181",0,1.20995598682385,1.20995598682385
"182",0,2.05475683891493,2.05475683891493
"183",0,2.79765729971929,2.79765729971929
"184",0,0.308755172623373,0.308755172623373
"185",0,0.255925120656624,0.255925120656624
"186",0,0.54287684553556,0.54287684553556
"187",0,0.309304505121356,0.309304505121356
"188",0,0.0999963406327831,0.0999963406327831
"189",0,0.0472546209046668,0.0472546209046668
"190",0,0.557433215493351,0.557433215493351
"191",0,0.375669622608547,0.375669622608547
"192",0,0.668167644904992,0.668167644904992
"193",0,1.16199509305413,1.16199509305413
"194",0,0.666137140595213,0.666137140595213
"195",0,0.532982670249662,0.532982670249662
"196",0,0.624722505157222,0.624722505157222
"197",0,0.394745308972653,0.394745308972653
"198",0,0.19458064040833,0.19458064040833
"199",0,0.956483776785787,0.956483776785787
"200",0,0.784388453206967,0.784388453206967
"201",0,0.493754550752743,0.493754550752743
"202",0,0.593868983503412,0.593868983503412
"203",0,0.777759621566577,0.777759621566577
"204",0,0.56594569423285,0.56594569423285
"205",0,0.368097782387158,0.368097782387158
"206",0,0.362515890087961,0.362515890087961
"207",0,0.211096966033666,0.211096966033666
"208",0,0.453800883949823,0.453800883949823
"209",0,0.821476153056628,0.821476153056628
"210",0,0.985482155754986,0.985482155754986
