"","par.1","par.2","par.3","par.4","par.5","par.6","par.7","par.8","par.9","par.10","par.11","par.12","par.13","par.14","par.15","par.16","par.17","par.18","par.19","par.20","par.21","LP","LL","LPr"
"1",4.09092189770871,1.25647515433393,11.731141896747,-12.8028640215243,0.498747914945861,0.881864230673651,0.0600735485023804,0.0182001990983621,0.0395686315557523,0.14412081170883,0.0852286312358739,0.0412084739471639,0.128095318242326,0.188040211923217,0.00262202503517842,0.00796354111650166,0.532681403714564,1.01917987292026,2.11608203282071,2.67279284656701,0.244598088717343,-4483.91779849492,-4453.70741693318,-30.2103815617333
"2",4.09092189770871,1.25647515433393,11.731141896747,-12.8028640215243,0.498747914945861,0.881864230673651,0.0600735485023804,0.0182001990983621,0.0395686315557523,0.14412081170883,0.0852286312358739,0.0412084739471639,0.128095318242326,0.188040211923217,0.00262202503517842,0.00796354111650166,0.532681403714564,1.01917987292026,2.11608203282071,2.67279284656701,0.244598088717343,-4483.91779849492,-4453.70741693318,-30.2103815617333
"3",4.09092189770871,1.25647515433393,11.731141896747,-12.8028640215243,0.498747914945861,0.881864230673651,0.0600735485023804,0.0182001990983621,0.0395686315557523,0.14412081170883,0.0852286312358739,0.0412084739471639,0.128095318242326,0.188040211923217,0.00262202503517842,0.00796354111650166,0.532681403714564,1.01917987292026,2.11608203282071,2.67279284656701,0.244598088717343,-4483.91779849492,-4453.70741693318,-30.2103815617333
"4",4.09092189770871,1.25647515433393,11.731141896747,-12.8028640215243,0.498747914945861,0.881864230673651,0.0600735485023804,0.0182001990983621,0.0395686315557523,0.14412081170883,0.0852286312358739,0.0412084739471639,0.128095318242326,0.188040211923217,0.00262202503517842,0.00796354111650166,0.532681403714564,1.01917987292026,2.11608203282071,2.67279284656701,0.244598088717343,-4483.91779849492,-4453.70741693318,-30.2103815617333
"5",4.09092189770871,1.25647515433393,11.731141896747,-12.8028640215243,0.498747914945861,0.881864230673651,0.0600735485023804,0.0182001990983621,0.0395686315557523,0.14412081170883,0.0852286312358739,0.0412084739471639,0.128095318242326,0.188040211923217,0.00262202503517842,0.00796354111650166,0.532681403714564,1.01917987292026,2.11608203282071,2.67279284656701,0.244598088717343,-4483.91779849492,-4453.70741693318,-30.2103815617333
"6",4.09092189770871,1.25647515433393,11.731141896747,-12.8028640215243,0.498747914945861,0.881864230673651,0.0600735485023804,0.0182001990983621,0.0395686315557523,0.14412081170883,0.0852286312358739,0.0412084739471639,0.128095318242326,0.188040211923217,0.00262202503517842,0.00796354111650166,0.532681403714564,1.01917987292026,2.11608203282071,2.67279284656701,0.244598088717343,-4483.91779849492,-4453.70741693318,-30.2103815617333
"7",4.12321000337784,1.25926860161974,12.6765712080287,-12.6070190737076,0.513197127580103,0.887325213708301,0.0597182858075252,0.0178055236802091,0.0371455043194252,0.140283932407325,0.0831856934228532,0.0377286211567934,0.131278344465197,0.184140467144781,0.00337534961386479,0.00786715411040968,0.550408404005319,0.996927848415139,2.14008643644832,2.75969738683903,0.250411063522991,-4490.24024212033,-4461.34173329179,-28.8985088285406
"8",4.12555762472516,1.27959559652324,11.9428147308023,-12.732248889416,0.523672049132957,0.846925340638004,0.0613572757590571,0.0180674737449566,0.0361399906423685,0.133185792317943,0.0852087347512927,0.023375789718689,0.12533810312568,0.184120478341895,0.0028096877500033,0.00789001358067504,0.541595600058915,0.980687920682552,1.97737151364088,2.39522092737926,0.263650165518719,-4487.87108233302,-4456.98961463262,-30.8814677003943
"9",4.12555762472516,1.27959559652324,11.9428147308023,-12.732248889416,0.523672049132957,0.846925340638004,0.0613572757590571,0.0180674737449566,0.0361399906423685,0.133185792317943,0.0852087347512927,0.023375789718689,0.12533810312568,0.184120478341895,0.0028096877500033,0.00789001358067504,0.541595600058915,0.980687920682552,1.97737151364088,2.39522092737926,0.263650165518719,-4487.87108233302,-4456.98961463262,-30.8814677003943
"10",3.99357276607541,1.30805515346104,12.6489182286516,-12.6954489524423,0.462525721963363,0.836853855444491,0.0622503549007135,0.0184829693554269,0.0314173098732411,0.135524565118294,0.082959872036753,0.0328948680294063,0.131106562244128,0.177087515198999,0.00265155023017491,0.00825149502049256,0.535772390555958,0.97242714213596,1.86328818257576,2.14668531300057,0.251237170712014,-4489.16555891388,-4458.37220466347,-30.7933542504045
