"","cm","cm_0","cm_1"
"1",1.38112175667122,1.38112175667122,1.38112175667122
"2",1.23429383919943,1.23429383919943,1.23429383919943
"3",0.786546661147515,0.786546661147515,0.786546661147515
"4",0.169781183214775,0.169781183214775,0.169781183214775
"5",0.321866700927338,0.321866700927338,0.321866700927338
"6",0.162612706569269,0.162612706569269,0.162612706569269
"7",0.0566287454172712,0.0566287454172712,0.0566287454172712
"8",0.0559250369610329,0.0559250369610329,0.0559250369610329
"9",0.0260124739362459,0.0260124739362459,0.0260124739362459
"10",2.31231441622398,2.31231441622398,2.31231441622398
"11",4.03507098925355,4.03507098925355,4.03507098925355
"12",2.51305452270399,2.51305452270399,2.51305452270399
"13",0.22222739444522,0.22222739444522,0.22222739444522
"14",0.512028808648695,0.512028808648695,0.512028808648695
"15",0.566131898016583,0.566131898016583,0.566131898016583
"16",0.167860421366132,0.167860421366132,0.167860421366132
"17",0.0952160973396355,0.0952160973396355,0.0952160973396355
"18",0.0572754268755351,0.0572754268755351,0.0572754268755351
"19",1.16969274144424,1.16969274144424,1.16969274144424
"20",1.99489888948883,1.99489888948883,1.99489888948883
"21",2.80689359075247,2.80689359075247,2.80689359075247
"22",0.302708259277753,0.302708259277753,0.302708259277753
"23",0.247305595697287,0.247305595697287,0.247305595697287
"24",0.533977388957497,0.533977388957497,0.533977388957497
"25",0.302859631673376,0.302859631673376,0.302859631673376
"26",0.101546193131136,0.101546193131136,0.101546193131136
"27",0.0513603077400771,0.0513603077400771,0.0513603077400771
"28",0.546396688388945,0.546396688388945,0.546396688388945
"29",0.381757670040938,0.381757670040938,0.381757670040938
"30",0.655081704304359,0.655081704304359,0.655081704304359
"31",1.16379318771407,1.16379318771407,1.16379318771407
"32",0.6671442405932,0.6671442405932,0.6671442405932
"33",0.534337116466646,0.534337116466646,0.534337116466646
"34",0.628437236996034,0.628437236996034,0.628437236996034
"35",0.401271635728799,0.401271635728799,0.401271635728799
"36",0.203366760608333,0.203366760608333,0.203366760608333
"37",0.923467352427509,0.923467352427509,0.923467352427509
"38",0.784172429289876,0.784172429289876,0.784172429289876
"39",0.477124961351437,0.477124961351437,0.477124961351437
"40",0.59476682482713,0.59476682482713,0.59476682482713
"41",0.785315272714919,0.785315272714919,0.785315272714919
"42",0.567651308772193,0.567651308772193,0.567651308772193
"43",0.368870116058452,0.368870116058452,0.368870116058452
"44",0.36642490705405,0.36642490705405,0.36642490705405
"45",0.219456300968124,0.219456300968124,0.219456300968124
"46",0.438984541862367,0.438984541862367,0.438984541862367
"47",0.815800653678941,0.815800653678941,0.815800653678941
"48",0.969327007997772,0.969327007997772,0.969327007997772
"49",0.448220369197638,0.448220369197638,0.448220369197638
"50",0.534110228357525,0.534110228357525,0.534110228357525
"51",0.807419852611471,0.807419852611471,0.807419852611471
"52",0.54753786941093,0.54753786941093,0.54753786941093
"53",0.330139822571274,0.330139822571274,0.330139822571274
"54",0.291450914713129,0.291450914713129,0.291450914713129
"55",0.164174758751107,0.164174758751107,0.164174758751107
"56",0.259770260600009,0.259770260600009,0.259770260600009
"57",0.590423362010246,0.590423362010246,0.590423362010246
"58",0.566125678945406,0.566125678945406,0.566125678945406
"59",0.372732636494469,0.372732636494469,0.372732636494469
"60",0.588015615126066,0.588015615126066,0.588015615126066
"61",0.72239188182595,0.72239188182595,0.72239188182595
"62",0.519200944186802,0.519200944186802,0.519200944186802
"63",0.300286177475948,0.300286177475948,0.300286177475948
"64",0.126788984818795,0.126788984818795,0.126788984818795
"65",0.11522780688269,0.11522780688269,0.11522780688269
"66",0.154807354281061,0.154807354281061,0.154807354281061
"67",0.282680079251572,0.282680079251572,0.282680079251572
"68",0.289544109039595,0.289544109039595,0.289544109039595
"69",0.27725437577041,0.27725437577041,0.27725437577041
"70",0.4060142455719,0.4060142455719,0.4060142455719
"71",0.763499817148979,0.763499817148979,0.763499817148979
"72",0.330923160390552,0.330923160390552,0.330923160390552
"73",0.0746799300919166,0.0746799300919166,0.0746799300919166
"74",0.0877732650432973,0.0877732650432973,0.0877732650432973
"75",0.0991522465877443,0.0991522465877443,0.0991522465877443
"76",0.181419394419655,0.181419394419655,0.181419394419655
"77",0.219596190412164,0.219596190412164,0.219596190412164
"78",0.309950911749695,0.309950911749695,0.309950911749695
"79",0.297363828519234,0.297363828519234,0.297363828519234
"80",0.419058026323349,0.419058026323349,0.419058026323349
"81",1.06111925039932,1.06111925039932,1.06111925039932
"82",1.38112175667122,1.38112175667122,1.38112175667122
"83",1.23429383919943,1.23429383919943,1.23429383919943
"84",0.786546661147515,0.786546661147515,0.786546661147515
"85",0.169781183214775,0.169781183214775,0.169781183214775
"86",0.321866700927338,0.321866700927338,0.321866700927338
"87",0.162612706569269,0.162612706569269,0.162612706569269
"88",0.0566287454172712,0.0566287454172712,0.0566287454172712
"89",0.0559250369610329,0.0559250369610329,0.0559250369610329
"90",0.0260124739362459,0.0260124739362459,0.0260124739362459
"91",2.31231441622398,2.31231441622398,2.31231441622398
"92",4.03507098925355,4.03507098925355,4.03507098925355
"93",2.51305452270399,2.51305452270399,2.51305452270399
"94",0.22222739444522,0.22222739444522,0.22222739444522
"95",0.512028808648695,0.512028808648695,0.512028808648695
"96",0.566131898016583,0.566131898016583,0.566131898016583
"97",0.167860421366132,0.167860421366132,0.167860421366132
"98",0.0952160973396355,0.0952160973396355,0.0952160973396355
"99",0.0572754268755351,0.0572754268755351,0.0572754268755351
"100",1.16969274144424,1.16969274144424,1.16969274144424
"101",1.99489888948883,1.99489888948883,1.99489888948883
"102",2.80689359075247,2.80689359075247,2.80689359075247
"103",0.302708259277753,0.302708259277753,0.302708259277753
"104",0.247305595697287,0.247305595697287,0.247305595697287
"105",0.533977388957497,0.533977388957497,0.533977388957497
"106",0.302859631673376,0.302859631673376,0.302859631673376
"107",0.101546193131136,0.101546193131136,0.101546193131136
"108",0.0513603077400771,0.0513603077400771,0.0513603077400771
"109",0.546396688388945,0.546396688388945,0.546396688388945
"110",0.381757670040938,0.381757670040938,0.381757670040938
"111",0.655081704304359,0.655081704304359,0.655081704304359
"112",1.16379318771407,1.16379318771407,1.16379318771407
"113",0.6671442405932,0.6671442405932,0.6671442405932
"114",0.534337116466646,0.534337116466646,0.534337116466646
"115",0.628437236996034,0.628437236996034,0.628437236996034
"116",0.401271635728799,0.401271635728799,0.401271635728799
"117",0.203366760608333,0.203366760608333,0.203366760608333
"118",0.923467352427509,0.923467352427509,0.923467352427509
"119",0.784172429289876,0.784172429289876,0.784172429289876
"120",0.477124961351437,0.477124961351437,0.477124961351437
"121",0.59476682482713,0.59476682482713,0.59476682482713
"122",0.785315272714919,0.785315272714919,0.785315272714919
"123",0.567651308772193,0.567651308772193,0.567651308772193
"124",0.368870116058452,0.368870116058452,0.368870116058452
"125",0.36642490705405,0.36642490705405,0.36642490705405
"126",0.219456300968124,0.219456300968124,0.219456300968124
"127",0.438984541862367,0.438984541862367,0.438984541862367
"128",0.815800653678941,0.815800653678941,0.815800653678941
"129",0.969327007997772,0.969327007997772,0.969327007997772
"130",0.448220369197638,0.448220369197638,0.448220369197638
"131",0.534110228357525,0.534110228357525,0.534110228357525
"132",0.807419852611471,0.807419852611471,0.807419852611471
"133",0.54753786941093,0.54753786941093,0.54753786941093
"134",0.330139822571274,0.330139822571274,0.330139822571274
"135",0.291450914713129,0.291450914713129,0.291450914713129
"136",0.164174758751107,0.164174758751107,0.164174758751107
"137",0.259770260600009,0.259770260600009,0.259770260600009
"138",0.590423362010246,0.590423362010246,0.590423362010246
"139",0.566125678945406,0.566125678945406,0.566125678945406
"140",0.372732636494469,0.372732636494469,0.372732636494469
"141",0.588015615126066,0.588015615126066,0.588015615126066
"142",0.72239188182595,0.72239188182595,0.72239188182595
"143",0.519200944186802,0.519200944186802,0.519200944186802
"144",0.300286177475948,0.300286177475948,0.300286177475948
"145",0.126788984818795,0.126788984818795,0.126788984818795
"146",0.11522780688269,0.11522780688269,0.11522780688269
"147",0.154807354281061,0.154807354281061,0.154807354281061
"148",0.282680079251572,0.282680079251572,0.282680079251572
"149",0.289544109039595,0.289544109039595,0.289544109039595
"150",0.27725437577041,0.27725437577041,0.27725437577041
"151",0.4060142455719,0.4060142455719,0.4060142455719
"152",0.763499817148979,0.763499817148979,0.763499817148979
"153",0.330923160390552,0.330923160390552,0.330923160390552
"154",0.0746799300919166,0.0746799300919166,0.0746799300919166
"155",0.0877732650432973,0.0877732650432973,0.0877732650432973
"156",0.0991522465877443,0.0991522465877443,0.0991522465877443
"157",0.181419394419655,0.181419394419655,0.181419394419655
"158",0.219596190412164,0.219596190412164,0.219596190412164
"159",0.309950911749695,0.309950911749695,0.309950911749695
"160",0.297363828519234,0.297363828519234,0.297363828519234
"161",0.419058026323349,0.419058026323349,0.419058026323349
"162",1.06111925039932,1.06111925039932,1.06111925039932
"163",1.38112175667122,1.38112175667122,1.38112175667122
"164",1.23429383919943,1.23429383919943,1.23429383919943
"165",0.786546661147515,0.786546661147515,0.786546661147515
"166",0.169781183214775,0.169781183214775,0.169781183214775
"167",0.321866700927338,0.321866700927338,0.321866700927338
"168",0.162612706569269,0.162612706569269,0.162612706569269
"169",0.0566287454172712,0.0566287454172712,0.0566287454172712
"170",0.0559250369610329,0.0559250369610329,0.0559250369610329
"171",0.0260124739362459,0.0260124739362459,0.0260124739362459
"172",2.31231441622398,2.31231441622398,2.31231441622398
"173",4.03507098925355,4.03507098925355,4.03507098925355
"174",2.51305452270399,2.51305452270399,2.51305452270399
"175",0.22222739444522,0.22222739444522,0.22222739444522
"176",0.512028808648695,0.512028808648695,0.512028808648695
"177",0.566131898016583,0.566131898016583,0.566131898016583
"178",0.167860421366132,0.167860421366132,0.167860421366132
"179",0.0952160973396355,0.0952160973396355,0.0952160973396355
"180",0.0572754268755351,0.0572754268755351,0.0572754268755351
"181",1.16969274144424,1.16969274144424,1.16969274144424
"182",1.99489888948883,1.99489888948883,1.99489888948883
"183",2.80689359075247,2.80689359075247,2.80689359075247
"184",0.302708259277753,0.302708259277753,0.302708259277753
"185",0.247305595697287,0.247305595697287,0.247305595697287
"186",0.533977388957497,0.533977388957497,0.533977388957497
"187",0.302859631673376,0.302859631673376,0.302859631673376
"188",0.101546193131136,0.101546193131136,0.101546193131136
"189",0.0513603077400771,0.0513603077400771,0.0513603077400771
"190",0.546396688388945,0.546396688388945,0.546396688388945
"191",0.381757670040938,0.381757670040938,0.381757670040938
"192",0.655081704304359,0.655081704304359,0.655081704304359
"193",1.16379318771407,1.16379318771407,1.16379318771407
